9000,-2.915200778
1008991,-2.914695491
2008982,-2.917451362
3008973,-2.91769865
4008964,-2.917820508
5008955,-3.050771852
6008946,-3.195764396
7008937,-3.271269183
8008928,-3.302246616
9008919,-3.401833802
10008910,-3.37799869
11008901,-3.378496836
12008892,-3.40332824
13008883,-3.363563625
14008874,-3.219316515
15008865,-3.197237411
16008856,-3.135522692
17008847,-2.98713642
18008838,-2.891179538
19008829,-2.756214187
20008820,-2.606322764
21008811,-2.446020722
22008802,-2.257246258
23008793,-2.194778964
24008784,-2.16517411
25008775,-2.174828586
26008766,-3.025987326
27008757,-3.876268062
28008748,-3.682978149
29008739,-3.286994706
30008730,-3.293011735
31008721,-3.589146422
32008712,-4.148180638
33008703,-4.977263846
34008694,-5.667873255
35008685,-5.586340728
36008676,-5.083867924
37008667,-5.109075616
38008658,-5.0331874
39008649,-5.071690583
40008640,-5.055255792
41008631,-4.822706551
42008622,-4.716715336
43008613,-4.438509879
44008604,-4.183383387
45008595,-3.99523607
46008586,-3.758923953
47008577,-3.351526456
48008568,-3.190597267
49008559,-2.843907486
50008550,-2.514777788
51008541,-2.108258295
52008532,-1.8372023
53008523,-1.465552114
54008514,-1.075212984
55008505,-0.809048726
56008496,-0.535735006
57008487,-0.333665051
58008478,-0.321118564
59008469,-0.264797299
60008460,-0.4702467
61008451,-1.045962995
62008442,-1.664701493
63008433,-2.423042652
64008424,-3.221646572
65008415,-4.068164433
66008406,-4.941022419
67008397,-5.700116153
68008388,-6.538982835
69008379,-7.267220994
70008370,-7.980533082
71008361,-8.649066959
72008352,-9.290257278
73008343,-9.938095342
74008334,-10.35113001
75008325,-11.13217385
76008316,-11.92024172
77008307,-12.7672613
78008298,-12.67933188
79008289,-10.25440627
80008280,-7.836253838
81008271,-6.182466732
82008262,-4.982482344
83008253,-4.330874264
84008244,-3.591842055
85008235,-3.174159367
86008226,-2.637444401
87008217,-2.102109156
88008208,-1.726194379
89008199,-1.057277074
90008190,-1.054388633
91008181,-0.908887231
92008172,-0.994300922
93008163,-1.109566753
94008154,-1.469043169
95008145,-1.904027941
96008136,-2.554625447
97008127,-3.370413163
98008118,-3.96230982
99008109,-4.688415683
100008100,-5.464066067
101008091,-6.096978061
102008082,-6.740175246
103008073,-7.20187643
104008064,-7.432662523
105008055,-7.499261839
106008046,-7.517570926
107008037,-7.249525231
108008028,-6.927419566
109008019,-6.597035576
110008010,-6.194906103
111008001,-5.695694458
112007992,-5.266974003
113007983,-4.667669884
114007974,-4.282222491
115007965,-3.746887246
116007956,-3.370094465
117007947,-3.074078066
118007938,-2.790479154
119007929,-2.880784582
120007920,-2.967076277
121007911,-3.204886402
122007902,-3.619049933
123007893,-4.22900839
124007884,-4.756183598
125007875,-5.03663964
126007866,-5.302796756
127007857,-5.483034895
128007848,-5.638312631
129007839,-5.969567484
130007830,-6.299317187
131007821,-6.821475229
132007812,-7.00133708
133007803,-7.457268523
134007794,-7.901284195
135007785,-8.05957223
136007776,-8.370758417
137007767,-8.463446999
138007758,-8.400979705
139007749,-8.250335707
140007740,-7.859620289
141007731,-7.435791572
142007722,-6.801367287
143007713,-6.183499651
144007704,-5.408343844
145007695,-4.53648215
