9000,17.04694417
1008991,17.04945566
2008982,17.04494312
3008973,17.04469518
4008964,17.04269122
5008955,17.02162203
6008946,16.79171329
7008937,16.81504602
8008928,16.75371407
9008919,16.69351098
10008910,16.6612786
11008901,16.66981069
12008892,16.69414686
13008883,16.73804998
14008874,16.77003733
15008865,16.81005215
16008856,16.89860805
17008847,17.00409689
18008838,17.1215015
19008829,17.20892853
20008820,17.2444279
21008811,17.43671372
22008802,17.61670748
23008793,17.62988046
24008784,17.77074032
25008775,17.89341295
26008766,17.89843303
27008757,17.82794475
28008748,17.49405523
29008739,17.15803341
30008730,17.02909514
31008721,16.93101244
32008712,16.64240285
33008703,16.19098619
34008694,15.58453909
35008685,14.73312884
36008676,14.32674125
37008667,14.6455851
38008658,15.0110886
39008649,15.18769577
40008640,15.16976232
41008631,15.33181971
42008622,15.37095652
43008613,15.68214919
44008604,15.92485753
45008595,15.96161119
46008586,16.24006684
47008577,16.51639021
48008568,16.76474286
49008559,16.98198909
50008550,17.24363724
51008541,17.58543462
52008532,17.81973921
53008523,18.14497995
54008514,18.45554547
55008505,18.66664566
56008496,18.94184016
57008487,19.23346588
58008478,19.30684485
59008469,19.54992949
60008460,19.43742244
61008451,19.20851712
62008442,18.8436466
63008433,18.32336933
64008424,17.68531408
65008415,17.00085004
66008406,16.20588291
67008397,15.55616275
68008388,14.84347715
69008379,14.30012092
70008370,13.92095146
71008361,13.54165658
72008352,13.46778171
73008343,13.33420257
74008334,13.57666005
75008325,13.56625234
76008316,13.85737635
77008307,14.00388052
78008298,14.19140003
79008289,14.01642926
80008280,13.41913849
81008271,11.05756109
82008262,5.719047899
83008253,6.20847541
84008244,10.89501363
85008235,13.08099602
86008226,14.33616858
87008217,15.50931047
88008208,16.32987097
89008199,16.59553286
90008190,17.47855709
91008181,17.98416496
92008172,18.26763778
93008163,18.46870365
94008154,18.52201395
95008145,18.44625765
96008136,17.99095269
97008127,17.39504164
98008118,16.87351009
99008109,16.2064807
100008100,15.43082966
101008091,14.75803053
102008082,14.20050081
103008073,13.78909606
104008064,13.50801221
105008055,13.45245
106008046,13.39688779
107008037,13.4411672
108008028,13.62492384
109008019,13.88519227
110008010,14.31240691
111008001,14.69910794
112007992,15.14588953
113007983,15.57899935
114007974,16.07946463
115007965,16.55170834
116007956,16.92812418
117007947,17.36562402
118007938,17.88277137
119007929,18.19258432
120007920,18.35777744
121007911,18.37697101
122007902,18.35176266
123007893,18.08096401
124007884,17.53547548
125007875,16.88374846
126007866,16.03672822
127007857,15.24790711
128007848,14.25237875
129007839,13.4087451
130007830,12.59483816
131007821,11.7103146
132007812,10.95811881
133007803,10.50319014
134007794,10.05817038
135007785,10.02781943
136007776,10.0672071
137007767,10.1979072
138007758,10.46770825
139007749,10.70740629
140007740,10.95237236
141007731,11.40831029
142007722,11.91216215
143007713,12.42604835
144007704,12.99938797
145007695,13.808409
146007686,14.50931008
147007677,15.25398594
148007668,15.91826171
149007659,16.91592819
150007650,17.5709222
151007641,18.20998671
152007632,18.95855087
153007623,19.55509489
154007614,19.94530793
155007605,20.39522526
156007596,20.55088576
157007587,20.54085434
158007578,20.3608664
159007569,20.03312291
160007560,19.54821667
161007551,18.98353748
162007542,18.33682762
163007533,17.54461993
164007524,16.84071437
165007515,16.07697909
166007506,15.27147591
167007497,14.50259804
168007488,13.80835053
169007479,13.23476587
170007470,12.53926406
171007461,12.26570597
172007452,11.99164615
173007443,11.80375618
174007434,11.9027227
175007425,11.9100005
176007416,12.13050788
177007407,12.37371795
178007398,12.67462542
179007389,13.09857891
180007380,13.70515726
181007371,14.40304805
182007362,14.9193174
183007353,15.49867762
184007344,16.25514382
185007335,16.83563291
186007326,17.37949668
187007317,17.79567356
188007308,18.02985272
189007299,18.41015686
190007290,18.42157382
191007281,18.33176945
192007272,18.04880417
193007263,17.73937333
194007254,17.43897339
195007245,16.91192295
196007236,16.4725475
197007227,16.05913589
198007218,15.55315755
199007209,15.22252918
200007200,14.58284335
201007191,14.29674234
202007182,13.84996657
203007173,13.6307193
204007164,13.33646539
205007155,13.13716136
206007146,13.13402854
207007137,13.09389412
208007128,13.29220054
209007119,13.56576446
210007110,14.00602374
211007101,14.51840479
212007092,15.06226856
213007083,15.7032145
214007074,16.29474135
215007065,16.94785392
216007056,17.41758905
217007047,17.96998201
218007038,18.30111791
219007029,18.46430417
220007020,18.49767124
221007011,18.31266613
222007002,18.17582582
223006993,17.7937715
224006984,17.42927726
225006975,16.85218058
226006966,16.30844807
227006957,15.75756609
228006948,14.9671144
229006939,14.58230064
230006930,13.9941662
231006921,13.66617184
232006912,13.03564234
233006903,12.7524262
234006894,12.24632243
235006885,11.9829241
236006876,11.73119068
237006867,11.50667538
238006858,11.27463434
239006849,11.31163885
240006840,11.35466397
241006831,11.61455611
242006822,12.10523791
243006813,12.70140564
244006804,13.38186177
245006795,14.08966146
246006786,14.91097454
247006777,15.61915052
248006768,16.28593487
249006759,16.93239969
250006750,17.40301283
251006741,17.75321397
252006732,17.85305849
253006723,17.92204745
254006714,17.87990616
255006705,17.7234989
256006696,17.70029742
257006687,17.44166539
258006678,17.16936159
259006669,16.7960873
260006660,16.65949785
261006651,16.36900682
262006642,16.0080246
263006633,15.72882219
264006624,15.53691848
265006615,15.2677504
266006606,14.94163748
267006597,14.65365503
268006588,14.31750778
269006579,14.08295816
270006570,13.79961659
271006561,13.60670944
272006552,13.40000509
273006543,13.17523894
274006534,13.16232265
275006525,12.91974555
276006516,12.83207348
277006507,12.74753713
278006498,12.47611133
279006489,12.21936074
280006480,11.88384064
281006471,11.49413514
282006462,11.1997558
283006453,10.73366393
284006444,10.39525896
285006435,10.17061824
286006426,9.999535768
287006417,9.86131574
288006408,9.87812616
289006399,9.900330033
290006390,10.02237552
291006381,10.28138966
292006372,10.49512387
293006363,10.5244772
294006354,10.83541901
295006345,11.03497972
296006336,11.10547383
297006327,11.4867814
298006318,11.67066346
299006309,11.86269843
300006300,11.83661207
301006291,12.21265162
302006282,12.13564102
303006273,12.16135691
304006264,12.18092677
305006255,12.11144193
306006246,12.10793282
307006237,12.03631568
308006228,11.84729684
309006219,11.74131211
310006210,11.55781215
311006201,11.2969224
312006192,10.77212969
313006183,10.42469381
314006174,10.07048476
315006165,9.669866924
316006156,9.125005544
317006147,8.884937035
318006138,8.46537939
319006129,8.075673887
320006120,7.544484287
